id,internal_station_id,collected_at,temperature_C,salinity,dissolved_oxygen_mg/L,chlorophyll_ug/L,pheophytin_ug/L,turbidty_NTU,nitrate_nitrite_uM,ammonium_uM,ortho_phosphate_uM,silicate_uM,particulate_organic_nitrogen_uM,particulate_organic_carbon_uM,total_dissolved_nitrogen_uM,total_dissolved_phosphorus_uM,total_nitrogen_uM,total_phosphorus_uM,total_nitrogen_TDN_PON
8271,64,2016-09-03T17:40:00.000Z,21,26,,8.55,5.07,6.98,8.22,5.5,0.64,40.84,,,,,45.44,2.27,
8272,64,2016-09-16T16:10:00.000Z,19,25,,34.03,6.99,13.33,0.4,0.4,0.56,42.84,,,,,37.02,2.77,
8273,64,2017-01-25T14:10:00.000Z,6,11,,2.46,3.15,10.65,12.35,25.09,0.2,1.62,,,,,44.02,,
8274,64,2017-02-24T14:12:00.000Z,10,16,,4.33,6.05,24.33,17.16,33.89,0.21,2.2,,,,,51.59,,
8275,64,2017-03-24T13:30:00.000Z,12,18,,5.46,6.1,11.68,12.06,1.81,0.2,26.69,30.75,128.35,35.27,0.39,,,66.02
8276,64,2017-04-24T14:05:00.000Z,8.7,15.5,,4.86,3.91,4.84,,,,,0.01,104.69,30.24,0.33,,,30.24
8277,64,2017-05-25T15:50:00.000Z,15,15,,5.04,7.38,18.6,8.92,4.6,0.25,30.98,29.43,254.73,41.33,1.79,,,70.76
8278,64,2017-06-21T13:04:00.000Z,24,19,,4.65,7.35,7.43,10.02,5.82,0.34,28.7,38.84,193.9,35.77,0.61,,,74.61
8279,64,2017-07-17T10:20:00.000Z,24,16,,11.63,2.4,5.21,16.05,5.79,0.52,66.53,40.58,168.9,36.76,0.67,,,77.34
8280,64,2017-07-31T10:30:00.000Z,23,17,,9.2,8.26,4.81,15.58,3.47,0.28,29.85,31.81,119.98,41.95,0.46,,,73.76
8281,64,2017-08-16T10:45:00.000Z,21,21,,9.33,6.15,15,10.93,8.3,0.44,38.99,18.49,245.67,38.8,0.9,,,57.29
8282,64,2017-08-30T10:30:00.000Z,19,25,,10.27,3.64,8.2,8.15,5.91,0.51,30.7,26.07,101.85,33.71,1.05,,,59.78
8283,64,2017-09-19T15:20:00.000Z,19,24,,5.9,4.69,16.2,9.97,11.02,0.62,45.94,38.45,208.21,37.56,1.25,,,76.01
8284,64,2017-10-03T14:10:00.000Z,16,21,,4.25,2.48,1.22,13.18,6.97,0.4,51.91,26.96,130.54,39.39,0.93,,,66.35
8285,64,2018-02-26T11:40:00.000Z,8,1,,1.38,2.83,0.71,32.98,1.41,0.14,20.34,17.78,283.63,54.442,0.33,56.1,0.338,72.23
8286,64,2018-06-08T12:09:00.000Z,21,12,,2.35,3.54,7.8,17.85,8.63,0.37,19.18,17.87,197.62,48.414,0.47,27,1.74,66.28
8287,64,2018-06-29T16:28:00.000Z,21,14,,2.09,4.27,11.2,12.26,6.78,0.37,18.62,19.25,199.26,37.809,0.6,37.3,2.16,57.06
8288,64,2018-07-25T15:04:00.000Z,26,18,,30.84,6.07,12.23,9.11,1.06,0.25,24.27,26.38,232.17,30.067,0.48,30.4,2.42,56.45
8289,64,2018-08-10T15:05:00.000Z,25,24,,18.45,5.55,5.84,7.6,5.71,0.64,35,23.49,178.71,34.88,1.06,32.8,2.57,58.37
8290,64,2018-08-31T07:08:00.000Z,23,23,,8.31,5.53,6.22,8.09,7.42,1.58,27.59,16.59,134.79,38.056,3.59,26.5,1.79,54.65
8291,64,2018-10-03T10:36:00.000Z,17,11,,3.45,3.91,12,11.46,9.95,0.31,14.27,17.42,265.63,54.451,0.83,39.9,2,71.87
8292,64,2019-07-31T16:15:00.000Z,25.8,15.8,7.17,25.94,12.43,25.67,11.89,4.4,0.29,84.17,40.65,363.39,38.1,0.69,76,4.45,78.75
8293,64,2019-08-15T17:05:00.000Z,21.2,23.7,9.69,17.13,5.8,7.39,15.73,1.62,0.15,76.95,28.25,214.34,37.8,0.69,65.2,3.01,66.05
8294,64,2019-09-10T14:30:00.000Z,19.8,15.7,9.21,54.65,3.97,6.81,12.84,0.43,0.64,101.45,50.33,390.57,48.4,0.87,79.9,4.18,98.73
8295,64,2019-09-24T12:35:00.000Z,22.2,18.9,6.06,11.35,4.79,4.87,21.4,6.21,0.51,73.25,17.63,141.48,44.3,0.94,55.5,1.93,61.93
8296,64,2019-10-07T12:05:00.000Z,17.1,20.4,8.58,4.52,3.51,6.19,20.91,7.43,0.42,65.4,9.78,90.95,40.5,0.69,38.8,1.39,50.28
8297,64,2020-05-19T15:00:00.000Z,15.9,10.1,9.49,11.06,6.34,14.2,21.9,3.58,0.28,50.17,25.46,237.94,46.3,0.69,51.2,2.95,71.76
8298,64,2020-06-03T14:50:00.000Z,17.9,19.1,7.39,6.04,4.09,6.66,23.57,5.58,0.48,66.29,16.63,153,44.5,1.11,48.7,1.72,61.13
8299,64,2020-06-22T17:20:00.000Z,23.7,15.2,8.4,16.59,6.49,11.48,20.37,1.96,0.21,85.43,28.18,234.84,48.1,0.78,59.9,1.54,76.28
8300,64,2020-07-01T13:40:00.000Z,20.7,20.4,5.54,21.84,6.37,8.35,21.95,6.11,0.67,75.62,16.35,124.93,55.9,1.61,60.5,2.78,72.25
8301,64,2020-07-20T16:20:00.000Z,25.6,20.9,9.53,22.64,4.25,5.4,6.69,0.13,0.1,19.35,20.76,147.51,28.9,0.7,42.1,1.74,49.66
8302,64,2020-08-02T16:00:00.000Z,15.5,21.6,10.77,21.54,2.89,5.03,0.58,0.93,0.14,17.47,34.38,251.78,22.2,0.71,45.2,3.06,56.58
8303,64,2020-08-17T15:20:00.000Z,20.4,20.6,8.9,82.06,2.88,6.26,0.11,0.34,0.64,72.12,65.87,461.51,49.7,2.5,101,6.23,115.57
8304,64,2020-09-14T14:25:00.000Z,21.1,21.3,8.03,15.08,4.77,7.59,13.65,3.35,0.47,44.61,18.75,128.5,34.8,1.18,48.3,2.28,53.55
8305,64,2020-09-28T14:30:00.000Z,,,,12.77,3.28,5.4,15.52,5.25,0.6,44.77,13.63,98.18,32.3,1.03,36.7,1.71,45.93
8306,64,2020-10-13T13:25:00.000Z,13.3,28.8,7.44,8.62,4.44,6.78,18.57,5.62,0.64,54.24,12.6,103.55,43,0.93,52.6,1.45,55.6
8307,64,2021-05-24T14:20:00.000Z,20,17.6,7.89,10.36,5.04,7.84,15.88,4.14,0.4,50.23,29.68,238.26,48.8,0.928,60.8,1.73,78.48
8308,64,2021-06-08T14:51:00.000Z,23.4,20,7.44,4.36,2.5,5.54,14.84,4.76,0.39,58.1,12.32,124.8,45.3,0.743,47.8,1.16,57.62
8309,64,2021-06-28T06:52:00.000Z,21.9,20.5,5.84,19.34,5.81,13.77,8.09,0.66,0.41,61.63,46.15,313.89,28.5,2.05,53.5,2.68,74.65
8310,64,2021-07-13T06:20:00.000Z,18.9,4.6,6.72,2.16,5.04,14.6,8.61,4.74,0.32,19.07,21.13,270.7,53.6,0.593,63.3,1.76,74.73
8311,64,2021-07-28T07:00:00.000Z,21.9,19.7,5.73,7.72,5.61,10.4,9.73,5.39,0.6,68.57,21.57,204.55,36.7,1.15,62.6,2.69,58.27
8312,64,2021-08-12T06:33:00.000Z,22.6,14.4,5.74,9.61,7.8,20,7.44,3.76,0.45,58.93,40.06,428.05,41.8,0.577,60.6,1.39,81.86
8313,64,2021-08-26T06:40:00.000Z,22.3,11.9,6.11,4.07,4.23,10.36,9.86,5.5,0.53,79.37,18.17,222.88,38.4,0.941,48.5,2.49,56.57
8314,64,2021-09-15T10:55:00.000Z,20.7,13.3,7.25,20.07,5.33,6.65,13.08,1.33,0.44,78.13,24.12,185.79,46.7,2.04,59.2,2.38,70.82
8315,64,2021-09-29T10:08:00.000Z,17.1,8.6,7.29,5.14,1.9,4.44,13.04,4.82,0.42,71.07,9.79,120.36,45.4,0.748,49.2,1.56,55.19
8316,64,2022-05-12T13:10:00.000Z,13.3,16.46,8.87,4.24,4.02,9.8,27.15,4.83,0.25,54.22,13.4,163.04,51.7,0.63,57.7,1.95,65.1
8317,64,2022-06-03T06:52:00.000Z,16.6,17.87,7.05,8.8,3.98,6.16,20.06,4.8,0.28,57.08,18.27,160.75,41.4,1.07,53.3,1.87,59.67
8318,64,2022-06-17T06:22:00.000Z,18.5,20.87,6.27,6.01,6.8,18.9,13.35,5.01,0.41,57.3,31.55,331.75,33.9,0.85,53.9,1.47,65.45
8319,64,2022-07-12T14:40:00.000Z,22.8,23.22,7.72,18.9,8.61,23.6,13.92,0.23,0.3,68.55,49.29,415.86,35,1.27,71.4,4.79,84.29
8320,64,2022-07-22T11:45:00.000Z,24,27.79,6.38,8.92,4.33,4.1,14.99,9.04,0.84,60.62,12.88,86.55,40.9,1.44,51.5,2.63,53.78
8321,64,2022-08-09T13:40:00.000Z,24.8,28.29,8.87,21.44,7,7.38,4.45,0.38,0.53,56.08,24.7,163.44,32.1,1.54,54.3,3.49,56.8
8322,64,2022-08-25T15:40:00.000Z,24.5,8.62,6.84,12.67,2.42,4.18,6.51,3.75,0.2,30.92,18.57,165.56,44,1.05,57,1.72,62.57
8323,64,2022-09-07T13:15:00.000Z,19.8,15.3,6.23,7.18,3.87,6.45,15.12,9.79,0.66,82.13,10.21,89.25,44.8,1.34,48.5,2.6,55.01
8324,64,2022-09-23T14:50:00.000Z,16.7,18.12,7.73,13.19,4.65,4.01,11.79,8.6,0.55,46.86,15.64,107.5,47.5,1.17,56.5,2.11,63.14
8325,64,2022-10-08T15:00:00.000Z,15.6,9.62,7.92,3.67,4.65,15.6,13.49,5.86,0.66,87.71,22.67,257.99,37.2,0.74,46,2.77,59.87
8326,64,2023-05-16T13:55:00.000Z,17.2,17.39,8.15,3.73,6.61,14.1,21.39,3.64,0.34,54.14,23.04,244.83,35.5,0.63,51.1,1.84,58.54
8327,64,2023-06-01T14:03:00.000Z,21.14,17.87,8.34,10.38,1.97,4,22.16,0.8,0.26,66.36,16.1,92.91,42.9,0.79,51.1,1.96,59
8328,64,2023-06-29T13:19:00.000Z,22.62,16.21,6.35,3.24,2.33,3.64,16.87,7.73,0.58,70.68,7.24,97.73,40.4,0.84,47.5,2.09,47.64
8329,64,2023-07-13T13:00:00.000Z,24.3,16.64,6.85,13.95,3.93,2.67,13.96,2.41,0.39,85.98,18.68,115.19,40.3,0.84,51.2,1.95,58.98
8330,64,2023-07-27T12:10:00.000Z,25.22,18.85,6.54,10.76,5.44,10.86,16.04,8.46,0.81,77.57,14.83,129.79,54.2,1.16,60.7,2.77,69.03
8331,64,2023-08-14T15:00:00.000Z,22.85,21.21,9.48,11.88,3.57,3.26,9.47,0.5,0.4,55.47,13.9,102.34,30.9,1.05,37.4,1.96,44.8
8332,64,2023-08-29T13:58:00.000Z,20,18.45,5.59,7.41,2.78,4.92,8.56,7.4,0.39,76.02,15.26,135.15,42.4,1.17,40.6,1.82,57.66
8333,64,2023-09-11T13:35:00.000Z,23.09,13.47,5.48,8.7,2.53,3.16,15.49,6.24,0.45,93.08,13.71,112,46.4,0.85,53.7,1.65,60.11
8334,64,2023-09-27T14:20:00.000Z,15.42,10.49,8.66,7.46,6.07,13.4,14.84,5.32,0.46,83.53,26.81,282.61,47.1,0.77,64.9,3.09,73.91
8335,64,2023-10-11T14:05:00.000Z,16.47,16.68,8.23,5.36,1.48,2.66,16.09,4.13,0.43,36,8.02,76.29,40.7,0.7,42.9,1.39,48.72
8336,65,2006-06-11T15:15:00.000Z,15.6,21,7.4,,,,2.2,,0.49,,,,,,,,
8337,65,2006-06-19T09:15:00.000Z,21,27,6,,,,0.81,,0.74,,,,,,,,
8338,65,2006-06-27T16:50:00.000Z,27,24.9,5.45,,,,2.97,,1.08,,,,,,,,
8339,65,2006-07-05T10:10:00.000Z,23,29,5.35,,,,2.07,,1.32,,,,,,,,
8340,65,2006-07-12T16:00:00.000Z,26,30,7.2,,,,0.23,,0.73,,,,,,,,
8341,65,2006-07-18T09:00:00.000Z,27,32,5.2,,,,0.69,,0.86,,,,,,,,
8342,65,2006-07-26T10:25:00.000Z,25,29,7.3,,,,0.11,,0.93,,,,,,,,
8343,65,2006-08-02T08:51:00.000Z,27,29,5.15,,,,0.72,,2.6,,,,,,,,
8344,65,2006-08-09T15:28:00.000Z,25.5,33,6.8,,,,0.59,,1.46,,,,,,,,
8345,65,2006-08-16T09:00:00.000Z,21,31,5.2,,,,1.41,,1.83,,,,,,,,
8346,65,2006-08-22T14:50:00.000Z,24,31,7.6,,,,1.15,,1.78,,,,,,,,
8347,65,2006-08-30T07:35:00.000Z,18,30,5.35,,,,1.98,,2.21,,,,,,,,
8348,65,2006-09-06T13:40:00.000Z,18,31,7.2,,,,0.6,,1.43,,,,,,,,
8349,65,2006-09-14T08:35:00.000Z,17,33,6.2,,,,0.93,,1.18,,,,,,,,
8350,65,2006-09-21T15:00:00.000Z,18,30,7.7,,,,1.33,,1.68,,,,,,,,
8351,65,2006-09-29T08:20:00.000Z,18,31,5.5,,,,0.83,,1.13,,,,,,,,
8352,65,2006-10-04T12:50:00.000Z,18,31,7.7,,,,1.06,,1.72,,,,,,,,
8353,65,2006-10-10T18:50:00.000Z,17,32,7.5,,,,0.31,,1.25,,,,,,,,
8354,65,2006-10-17T12:20:00.000Z,11,32,7.7,,,,1.49,,1.23,,,,,,,,
8355,65,2006-10-23T16:36:00.000Z,13,30,8.45,,,,0.67,,0.91,,,,,,,,
8356,65,2007-01-06T16:00:00.000Z,12,30,8.7,,,,0.73,,0.72,,,,,,,,
8357,65,2007-05-08T19:50:00.000Z,17,30,7.3,1.29,1.29,1.65,3.79,,0.71,,,,,,,,
8358,65,2007-05-15T14:05:00.000Z,14,32,8.1,1.96,1.67,1.52,0.52,,0.53,,,,,,,,
8359,65,2007-05-24T10:05:00.000Z,17,28,7.8,0.9,1.11,1.95,2.95,,0.77,,,,,,,,
8360,65,2007-06-01T15:55:00.000Z,23,28,8.5,2,0.67,1.73,0.88,,0.51,,,,,,,,
8361,65,2007-06-06T07:30:00.000Z,17,30,5.4,0.89,0.94,1.87,1.09,,0.85,,,,,,,,
8362,65,2007-06-19T18:55:00.000Z,23,32,,1.55,0.68,2.74,0.32,,0.97,,,,,,,,
8363,65,2007-06-27T13:15:00.000Z,27,28,6.85,2.76,1.59,1.95,0.39,,0.93,,,,,,,,
8364,65,2007-07-04T18:32:00.000Z,,24,6.75,2.53,2.29,1.97,0.41,,1.15,,,,,,,,
8365,65,2007-07-11T12:30:00.000Z,24,28,5.6,1.68,1.34,2.17,0.9,,1.51,,,,,,,,
8366,65,2007-07-18T18:30:00.000Z,22,32,5.3,1.37,1.43,2.44,0.9,,0.97,,,,,,,,
8367,65,2007-07-25T11:50:00.000Z,22,32,7.1,0.53,0.17,0.85,0.19,,0.96,,,,,,,,
8368,65,2007-08-01T17:20:00.000Z,29,32,,,,,0.42,,1.41,,,,,,,,
8369,65,2007-08-08T11:05:00.000Z,23,32,,,,2.71,0.41,,1.6,,,,,,,,
8370,65,2007-08-15T17:20:00.000Z,24,33,6.5,2.09,1.17,3.03,0.43,,0.79,,,,,,,,
8371,65,2007-08-22T10:15:00.000Z,20,32,6.3,1.93,1.16,2.08,0.53,,0.84,,,,,,,,
8372,65,2007-08-30T17:01:00.000Z,27,33,6.2,2.09,1.24,1.7,0.27,,0.9,,,,,,,,
8373,65,2007-09-10T14:35:00.000Z,22,33,6.2,1.95,1.33,1.97,0.4,,0.9,,,,,,,,
8374,65,2007-09-20T09:35:00.000Z,19,30,6,1.94,1.83,2.51,1.34,,0.94,,,,,,,,
8375,65,2007-09-28T16:45:00.000Z,24,33,6,1.07,1.29,11.7,0.59,,1,,,,,,,,
8376,65,2007-10-08T14:20:00.000Z,17,32,5.5,1.77,1.26,1.11,,,,,,,,,,,
8377,65,2007-10-19T09:10:00.000Z,17,32,6.4,1.85,1.36,2.5,,,,,,,,,,,
8378,65,2007-10-26T15:40:00.000Z,14,34,1.2,1.12,1.06,,,,,,,,,,,,
8379,65,2007-11-06T12:10:00.000Z,12,32,8,1.95,1.23,1.48,0.6,,0.38,,,,,,,,
8380,65,2008-02-03T11:45:00.000Z,5,28,9.65,2.68,0.76,,8.15,,0.82,,,,,,15.23,0.88,
8381,65,2008-04-10T12:30:00.000Z,16,26,9.2,0.69,0.46,1.14,1.26,,0.13,,,,,,,,
8382,65,2008-04-22T15:30:00.000Z,16,32,9.2,0.92,0.69,0.39,0.43,,0.12,,,,,,,,
8383,65,2008-05-06T15:35:00.000Z,17,32,9,1.32,0.92,0.17,0.71,,0.2,,,,,,,,
8384,65,2008-05-18T14:55:00.000Z,17,28,8.2,1.23,0.96,1.03,,,,,,,,,,,
8385,65,2008-05-25T19:00:00.000Z,17,30,8.1,1.28,1.14,1.64,0.64,,0.34,,,,,,,,
8386,65,2008-06-16T13:40:00.000Z,15,30,7.6,1.02,0.75,0.94,0.45,,0.2,,,,,,9.94,1.51,
8387,65,2008-06-25T20:17:00.000Z,25,31,6,1.33,1.3,2.6,0.58,,0.36,,,,,,18.01,1.69,
8388,65,2008-07-04T16:00:00.000Z,24,33,7.25,3.09,1.59,1.29,0.61,,0.2,,,,,,15.65,1.29,
8389,65,2008-07-15T13:30:00.000Z,26,31,7.1,,,,0.16,,0.6,,,,,,18.25,1.88,
8390,65,2008-07-22T18:10:00.000Z,25,32,6.6,3.57,2.25,1.58,0.51,,0.44,,,,,,,,
8391,65,2008-08-03T16:50:00.000Z,26,32,7.7,2.05,1.24,0.86,0.23,,0.25,,,,,,,,
8392,65,2008-08-12T11:35:00.000Z,18,33,7.7,1.88,1.08,0.69,0.85,,0.83,,,,,,,,
8393,65,2008-08-21T19:20:00.000Z,23,33,4.9,0.74,0.41,2.7,0.15,,0.84,,,,,,19.95,2.59,
8394,65,2008-09-01T16:15:00.000Z,24,33,7.2,5.71,3.11,3.79,0.11,,0.24,,,,,,28.79,3.3,
8395,65,2008-09-10T11:15:00.000Z,20,32,7.45,3.66,2.55,1.29,0.33,,0.45,,,,,,13.94,1.84,
8396,65,2008-09-25T12:05:00.000Z,16,33,6.7,1.35,1.16,0.86,0.33,,0.76,,,,,,12.99,2.01,
8397,65,2008-10-10T11:30:00.000Z,16,32,7.4,2.25,1.76,0.96,0.24,,0.27,,,,,,12.65,1.56,
8398,65,2008-10-24T11:30:00.000Z,,34,8.85,1.68,1.38,0.79,0.08,,0.2,,,,,,8.71,1.03,
8399,65,2008-11-08T09:20:00.000Z,12,33,8,2.21,1.43,1.1,0.01,,0.11,,,,,,10.12,1.36,
8400,65,2008-11-24T12:40:00.000Z,0,32,10.2,1.1,1.21,0.87,0.88,,0.31,,,,,,,1.29,
8401,65,2008-11-29T15:45:00.000Z,6,33,9,,,,,,,,,,,,,,
8402,65,2008-12-10T12:05:00.000Z,11,32,4.5,,,0.79,0.25,,0.23,,,,,,,1.86,
8403,65,2009-05-04T11:15:00.000Z,12,29,7.3,1.28,2.41,1.24,0.82,,0.01,,,,,,,1.03,
8404,65,2009-05-19T10:30:00.000Z,12,30,7.5,1.2,1.95,1.28,1.28,,0.01,,,,,,,1.07,
8405,65,2009-06-03T23:47:00.000Z,8,31,7.1,1.91,2.09,1.6,0.1,,0.01,,,,,,,1.66,
8406,65,2009-06-20T13:00:00.000Z,20,30,7,1.84,2.06,1.24,0.28,,0.04,,,,,,,1.63,
8407,65,2009-07-06T14:25:00.000Z,24,32,,1.57,1.12,1.35,0.01,,0.05,,,,,,,1.27,
8408,65,2009-07-17T10:12:00.000Z,23,33,5.4,1.46,1.66,0.9,0.1,,0.01,,,,,,,1.4,
8409,65,2009-07-25T17:37:00.000Z,26,32,7.5,0.98,1.25,0.83,0.23,,0.6,,,,,,,1.33,
8410,65,2009-08-07T16:25:00.000Z,25,32,7.2,4.5,5.47,2.91,0.25,,0.49,,,,,,,2.46,
8411,65,2009-08-16T11:18:00.000Z,24,28,5.4,2.69,3.32,2.27,1.03,,1.04,,,,,,,3.61,
8412,65,2009-09-28T10:40:00.000Z,18,26,6.2,2.4,3.33,1.99,1,,0.12,,,,,,12.72,1.86,
8413,65,2009-10-08T18:20:00.000Z,15,30,6.7,2.08,2.64,2.26,0.35,,0.37,,,,,,,2.75,
8414,65,2009-10-22T18:05:00.000Z,14,32,8,0.92,1.13,0.83,0.22,,0.01,,,,,,,1.02,
8415,65,2009-11-05T16:00:00.000Z,10,33,8.3,0.55,1.25,0.26,0.24,,0.01,,,,,,,0.68,
8416,65,2010-04-24T11:30:00.000Z,12,30,7.9,0.74,2.44,0.85,0.09,1.14,0.13,,,,,,30.69,1.67,
8417,65,2010-05-02T18:12:00.000Z,20,30,8.2,0.81,1.9,1.19,0.08,2.42,0.11,,,,,,27.26,2.61,
8418,65,2010-05-12T13:55:00.000Z,12,30,8.35,0.8,1.55,0.88,0.28,1.56,0.14,,,,,,21.5,1.65,
8419,65,2010-05-24T11:48:00.000Z,18,28,6.5,0.77,1.43,0.57,0.66,1.77,0.35,,,,,,21.72,1.69,
8420,65,2010-06-02T19:15:00.000Z,21,30,7.1,,,0.84,0.7,1.73,0.48,,,,,,23.41,1.94,
8421,65,2010-06-11T14:11:00.000Z,22,29,7.9,2.85,2.93,0.9,0.8,1.45,0.38,,,,,,25.09,2.09,
8422,65,2010-06-22T11:36:00.000Z,27,,5.27,3.21,3.79,1.08,0.41,4.04,0.69,,,,,,30.01,2.73,
8423,65,2010-06-30T17:52:00.000Z,27,32,7.3,3.58,4.05,1.25,0.28,2.88,0.65,,,,,,23.71,2.34,
8424,65,2010-07-07T11:06:00.000Z,28,30,5.4,12.55,3.45,2.1,0.5,2.12,1.74,,,,,,32.95,4.2,
8425,65,2010-07-16T19:29:00.000Z,27,31,5.4,1.55,1.51,2.01,0.72,3.6,0.89,,,,,,26.15,2.87,
8426,65,2010-07-23T13:08:00.000Z,24,32,5.8,5.87,3.96,2.45,0.19,1.03,0.65,,,,,,27.74,2.79,
8427,65,2010-07-28T16:54:00.000Z,28,30,7.2,6.02,3.62,2.08,0.35,1.87,0.65,,,,,,26.55,2.87,
8428,65,2010-08-07T12:24:00.000Z,24,32,5.2,3.59,2.94,2.39,1.23,5.99,1.41,,,,,,24.94,3.46,
8429,65,2010-08-14T18:34:00.000Z,24,33,6.1,2.17,2.07,2.05,0.43,2.61,0.91,,,,,,20.19,2.72,
8430,65,2010-08-24T15:30:00.000Z,18,24,5.85,2.95,3.26,3.89,3.67,8.74,1.56,,,,,,39.56,4.18,
8431,65,2010-09-04T11:25:00.000Z,22,9,4.5,4.95,5.03,9.83,6.46,8.18,2.29,,,,,,71.9,5.84,
8432,65,2010-09-17T10:30:00.000Z,19,28,5,3.55,3.49,3.05,2.17,3.26,1.56,,,,,,24.16,3.63,
8433,65,2010-10-04T11:51:00.000Z,15,32,6.7,2.33,2,1.73,0.69,2.92,0.88,,,,,,,2.24,
8434,65,2010-10-21T14:10:00.000Z,13,33,7.4,1.19,0.97,0.8,0.74,2.39,0.97,,,,,,,1.87,
8435,65,2010-11-07T15:11:00.000Z,19,,8.2,,,1.49,,,,,,,,,9.13,1.75,
8436,65,2010-11-20T11:20:00.000Z,7,29,9.2,1.5,1.47,0.98,,,,,,,,,,1.3,
8437,65,2010-12-04T13:06:00.000Z,,,,2.45,1.66,1.08,,,,,,,,,,1.34,
8438,65,2011-01-03T13:46:00.000Z,2,33,9.35,3.17,1.64,2.33,1.46,0.87,0.35,8.75,,,,,7.5,1.71,
8439,65,2011-02-05T15:30:00.000Z,4,25,10,3.41,1.78,1.79,5.79,2.88,0.33,26.19,,,,,11.1,1.26,
8440,65,2011-04-21T17:35:00.000Z,14,31,8.1,1.68,1.37,1.64,0.15,4.38,0.05,4.18,,,,,16.67,1.3,
8441,65,2011-05-01T14:15:00.000Z,14,27,8.5,1.3,1.36,2.56,0.73,4.18,0.16,7.38,,,,,23.4,2.02,
8442,65,2011-05-08T19:00:00.000Z,14,30,7.1,0.83,1.16,1.85,0.44,4.04,0.53,5.78,,,,,32.41,1.78,
8443,65,2011-05-16T12:05:00.000Z,15,30,8,1.21,1.74,1.57,0.24,4.1,0.19,2.69,,,,,30.81,1.26,
8444,65,2011-05-22T19:08:00.000Z,16,30,7.2,0.96,1.15,1.64,0.29,3.26,0.38,4.04,,,,,37.34,1.36,
8445,65,2011-06-01T15:10:00.000Z,22,26,7,2.78,1.54,1.74,0.68,5.84,1.46,13.9,,,,,31.51,1.82,
8446,65,2011-06-08T08:20:00.000Z,20,32,3.2,1.67,1.1,1.66,0.3,4.8,0.61,5.32,,,,,30.12,2.14,
8447,65,2011-06-17T16:05:00.000Z,20,31,6.7,1.65,1.46,1.48,0.21,58.29,0.02,2.83,,,,,29.58,1.41,
8448,65,2011-06-27T12:10:00.000Z,22,28,5.5,1.52,1.03,2.02,0.56,18.66,0.3,8.44,,,,,31.94,2.32,
8449,65,2011-07-06T19:10:00.000Z,25,30,5,1.73,1.03,3,0.3,4.41,0.7,6.4,,,,,29.52,2.48,
8450,65,2011-07-12T12:16:00.000Z,24,29,5.8,2.93,1.93,2.5,0.13,2.97,0.34,5.29,,,,,25.86,2.62,
8451,65,2011-07-19T11:45:00.000Z,23,25,7.1,9.35,1.82,2.88,0.19,1.84,0.45,15.93,,,,,57.19,4.4,
8452,65,2011-07-28T14:30:00.000Z,25,30,5,8.9,2.42,2.41,0.01,1.35,0.61,3.54,,,,,44.19,3.59,
8453,65,2011-08-03T18:05:00.000Z,25,29,5.6,1.41,1.52,1.97,0.24,2.53,0.35,8.26,,,,,30.9,2.29,
8454,65,2011-08-09T11:44:00.000Z,23,30,4.2,3.31,1.25,2.15,0.76,8.17,1.68,18.04,,,,,40.27,3.29,
8455,65,2011-08-16T16:57:00.000Z,22,30,6.3,2.55,1.91,,0.45,6.23,1.03,10.56,,,,,35.43,2.64,
8456,65,2011-08-24T10:55:00.000Z,23,30,5.2,6.87,2.54,3.43,0.83,5.16,1.41,20.14,,,,,42.33,4.06,
8457,65,2011-08-30T15:55:00.000Z,22,32,6.8,3.65,1.72,2.99,0.32,5.19,0.78,12.52,,,,,31.89,2.1,
8458,65,2011-09-07T10:50:00.000Z,0,,,2.5,1.7,3.38,0.8,10.05,1.07,22.62,,,,,43.05,3.05,
8459,65,2011-09-18T19:05:00.000Z,17,32,8.3,0.9,0.97,2.72,0.4,5.22,0.66,14.12,,,,,31.26,2.2,
8460,65,2011-09-29T16:26:00.000Z,21,32,6.3,1.45,1.58,2.97,0.16,2.81,0.65,8.32,,,,,27.22,1.81,
8461,65,2011-10-07T11:36:00.000Z,12,33,7.9,2.41,1.99,2.92,0.27,3.55,0.42,7.5,,,,,28.59,1.75,
8462,65,2011-10-15T17:15:00.000Z,16,30,7.3,2.59,1.87,4.72,0.26,4.05,0.69,10.59,,,,,37.57,2.87,
8463,65,2011-10-23T11:42:00.000Z,13,30,6.6,1.52,1.05,1.41,0.5,4.57,0.68,9.18,,,,,19.65,1.62,
8464,65,2011-10-30T17:50:00.000Z,7,30,9.2,2.36,2.2,2.7,0.68,13.71,0.34,7.47,,,,,21.93,1.18,
8465,65,2011-11-13T16:00:00.000Z,12,30,8.2,1.31,1.01,1.24,2.05,5.89,0.65,24.79,,,,,20.23,1.71,
8466,65,2011-11-28T16:36:00.000Z,12,30,8.5,0.87,0.88,0.87,,,,,,,,,20.38,1.07,
8467,65,2011-12-08T12:45:00.000Z,9,29,8.6,3.59,3.03,6.69,1.63,7.18,0.63,14.35,,,,,41.12,2.22,
8468,65,2012-05-08T16:44:00.000Z,13,34,8.25,0.87,0.86,1.44,0.15,3.11,0.23,1.92,,,,,16.72,0.71,
8469,65,2012-05-16T12:05:00.000Z,17,10,6.3,2.77,4.63,9.66,5.95,4.94,1.4,14.07,,,,,60.73,3.6,
